Invoice ID,Date,Time,Store ID,Region,City,Customer Type,Gender,Product Line,Unit Price,Quantity,Tax,Total,Payment,COGS,Gross Margin %,Gross Income
INV-1753,2022-04-03,09:07:00,S004,South,Hyderabad,Member,Female,Groceries,268.55,8,107.42,2255.82,Cash,2148.4,5.0,107.42
INV-1754,2022-03-20,19:52:00,S005,North,Lucknow,Member,Female,Clothing,385.3,1,19.27,404.57,Cash,385.3,5.0,19.27
INV-1755,2022-08-31,11:08:00,S010,East,Patna,Member,Female,Electronics,443.14,10,221.57,4652.97,Credit Card,4431.4,5.0,221.57
INV-1756,2022-09-01,20:42:00,S002,South,Hyderabad,Member,Male,Books,414.81,1,20.74,435.55,E-wallet,414.81,5.0,20.74
INV-1757,2022-01-24,19:01:00,S009,East,Patna,Normal,Female,Books,462.08,4,92.42,1940.74,Credit Card,1848.32,5.0,92.42
INV-1758,2022-09-12,11:00:00,S002,East,Patna,Member,Male,Home Decor,427.83,9,192.52,4042.99,E-wallet,3850.47,5.0,192.52
INV-1759,2022-07-14,11:37:00,S006,East,Bhubaneswar,Member,Female,Home Decor,68.2,8,27.28,572.88,Cash,545.6,5.0,27.28
INV-1760,2022-05-28,12:05:00,S008,South,Hyderabad,Normal,Female,Electronics,55.34,8,22.14,464.86,E-wallet,442.72,5.0,22.14
INV-1761,2022-10-21,19:27:00,S001,East,Kolkata,Member,Female,Sports,443.32,5,110.83,2327.43,Credit Card,2216.6,5.0,110.83
INV-1762,2022-09-12,20:08:00,S004,North,Chandigarh,Member,Male,Books,227.55,4,45.51,955.71,Cash,910.2,5.0,45.51
INV-1763,2022-02-26,17:28:00,S006,South,Hyderabad,Normal,Male,Electronics,59.71,1,2.99,62.7,Cash,59.71,5.0,2.99
INV-1764,2022-06-20,18:45:00,S002,North,Lucknow,Member,Male,Electronics,389.71,7,136.4,2864.37,E-wallet,2727.97,5.0,136.4
INV-1765,2022-07-15,11:42:00,S008,North,Lucknow,Member,Male,Clothing,173.08,4,34.62,726.94,E-wallet,692.32,5.0,34.62
INV-1766,2022-04-09,13:52:00,S009,North,Lucknow,Member,Female,Groceries,448.5,10,224.25,4709.25,Cash,4485.0,5.0,224.25
INV-1767,2022-04-23,10:55:00,S002,South,Bangalore,Normal,Male,Books,108.74,8,43.5,913.42,Credit Card,869.92,5.0,43.5
INV-1768,2022-03-19,16:11:00,S007,South,Chennai,Normal,Female,Groceries,13.69,4,2.74,57.5,E-wallet,54.76,5.0,2.74
INV-1769,2022-01-29,09:59:00,S009,West,Mumbai,Member,Female,Groceries,407.64,1,20.38,428.02,Credit Card,407.64,5.0,20.38
INV-1770,2022-06-23,12:54:00,S009,North,Chandigarh,Member,Female,Home Decor,235.37,4,47.07,988.55,Cash,941.48,5.0,47.07
INV-1771,2022-01-17,15:33:00,S004,East,Bhubaneswar,Normal,Female,Home Decor,262.94,2,26.29,552.17,Credit Card,525.88,5.0,26.29
INV-1772,2022-09-11,21:05:00,S002,West,Mumbai,Member,Female,Sports,43.83,9,19.72,414.19,Credit Card,394.47,5.0,19.72
INV-1773,2022-04-13,18:09:00,S006,South,Hyderabad,Member,Male,Home Decor,248.26,5,62.06,1303.36,Credit Card,1241.3,5.0,62.06
INV-1774,2022-11-06,14:00:00,S002,North,Chandigarh,Member,Male,Sports,429.87,9,193.44,4062.27,Credit Card,3868.83,5.0,193.44
INV-1775,2022-12-10,09:58:00,S007,North,Delhi,Member,Female,Groceries,430.71,2,43.07,904.49,Cash,861.42,5.0,43.07
INV-1776,2022-09-10,18:33:00,S003,South,Bangalore,Member,Female,Home Decor,174.21,8,69.68,1463.36,E-wallet,1393.68,5.0,69.68
INV-1777,2022-08-08,12:11:00,S004,South,Chennai,Normal,Female,Clothing,458.71,4,91.74,1926.58,Credit Card,1834.84,5.0,91.74
INV-1778,2022-05-06,16:27:00,S007,North,Delhi,Member,Male,Groceries,196.3,8,78.52,1648.92,E-wallet,1570.4,5.0,78.52
INV-1779,2022-02-14,11:15:00,S002,South,Hyderabad,Normal,Male,Groceries,113.5,5,28.38,595.88,Credit Card,567.5,5.0,28.38
INV-1780,2022-04-25,13:10:00,S004,West,Pune,Member,Male,Electronics,51.27,7,17.94,376.83,Cash,358.89,5.0,17.94
INV-1781,2022-04-02,17:24:00,S010,North,Lucknow,Normal,Male,Home Decor,134.53,9,60.54,1271.31,Credit Card,1210.77,5.0,60.54
INV-1782,2022-04-25,20:23:00,S002,East,Bhubaneswar,Normal,Male,Electronics,414.63,6,124.39,2612.17,Cash,2487.78,5.0,124.39
INV-1783,2022-03-07,20:35:00,S002,East,Bhubaneswar,Member,Male,Books,316.28,4,63.26,1328.38,Cash,1265.12,5.0,63.26
INV-1784,2022-08-22,21:09:00,S007,East,Patna,Normal,Female,Sports,396.42,10,198.21,4162.41,Credit Card,3964.2,5.0,198.21
INV-1785,2022-02-19,19:42:00,S007,West,Mumbai,Member,Female,Sports,180.89,7,63.31,1329.54,Credit Card,1266.23,5.0,63.31
INV-1786,2022-09-19,13:59:00,S006,North,Chandigarh,Normal,Male,Home Decor,71.25,8,28.5,598.5,Cash,570.0,5.0,28.5
INV-1787,2022-01-10,12:06:00,S005,North,Delhi,Member,Female,Groceries,408.92,10,204.46,4293.66,E-wallet,4089.2,5.0,204.46
INV-1788,2022-08-15,13:14:00,S008,West,Pune,Normal,Male,Electronics,292.45,5,73.11,1535.36,Credit Card,1462.25,5.0,73.11
INV-1789,2022-05-05,13:53:00,S005,West,Mumbai,Member,Female,Electronics,442.14,7,154.75,3249.73,Cash,3094.98,5.0,154.75
INV-1790,2022-09-21,14:41:00,S005,North,Chandigarh,Normal,Male,Clothing,423.72,7,148.3,3114.34,Cash,2966.04,5.0,148.3
INV-1791,2022-10-23,16:23:00,S004,South,Bangalore,Member,Female,Sports,490.55,2,49.06,1030.16,Credit Card,981.1,5.0,49.06
INV-1792,2022-07-17,10:03:00,S002,South,Chennai,Member,Female,Sports,259.68,4,51.94,1090.66,Credit Card,1038.72,5.0,51.94
INV-1793,2022-04-25,17:08:00,S006,West,Mumbai,Member,Male,Books,415.96,2,41.6,873.52,E-wallet,831.92,5.0,41.6
INV-1794,2022-03-11,15:39:00,S002,East,Patna,Member,Female,Electronics,252.2,8,100.88,2118.48,Cash,2017.6,5.0,100.88
INV-1795,2022-11-11,10:35:00,S005,North,Lucknow,Normal,Male,Groceries,17.79,6,5.34,112.08,E-wallet,106.74,5.0,5.34
INV-1796,2022-08-02,17:29:00,S005,West,Pune,Normal,Female,Clothing,143.08,1,7.15,150.23,E-wallet,143.08,5.0,7.15
INV-1797,2022-05-06,10:33:00,S001,East,Kolkata,Member,Male,Clothing,50.16,1,2.51,52.67,Credit Card,50.16,5.0,2.51
INV-1798,2022-03-18,15:00:00,S005,North,Chandigarh,Member,Female,Electronics,364.96,1,18.25,383.21,Cash,364.96,5.0,18.25
INV-1799,2022-09-17,11:48:00,S003,West,Mumbai,Normal,Male,Sports,163.58,8,65.43,1374.07,Cash,1308.64,5.0,65.43
INV-1800,2022-07-07,10:32:00,S007,East,Bhubaneswar,Member,Female,Clothing,461.47,10,230.74,4845.44,Credit Card,4614.7,5.0,230.74
INV-1801,2022-02-07,10:03:00,S010,West,Pune,Normal,Female,Home Decor,29.92,7,10.47,219.91,Credit Card,209.44,5.0,10.47
INV-1802,2022-03-17,15:11:00,S001,East,Patna,Member,Female,Books,216.97,10,108.48,2278.18,Credit Card,2169.7,5.0,108.48
INV-1803,2022-07-10,19:19:00,S004,West,Ahmedabad,Normal,Female,Clothing,473.57,6,142.07,2983.49,Cash,2841.42,5.0,142.07
INV-1804,2022-09-19,20:00:00,S006,East,Kolkata,Member,Female,Electronics,244.61,2,24.46,513.68,E-wallet,489.22,5.0,24.46
INV-1805,2022-11-24,11:59:00,S010,East,Kolkata,Member,Male,Groceries,495.45,10,247.73,5202.23,E-wallet,4954.5,5.0,247.73
INV-1806,2022-11-24,20:59:00,S008,East,Patna,Normal,Male,Books,480.93,8,192.37,4039.81,Credit Card,3847.44,5.0,192.37
INV-1807,2022-12-08,13:47:00,S004,West,Mumbai,Normal,Male,Clothing,440.61,1,22.03,462.64,Cash,440.61,5.0,22.03
INV-1808,2022-12-17,21:24:00,S004,West,Ahmedabad,Member,Female,Clothing,19.69,5,4.92,103.37,E-wallet,98.45,5.0,4.92
INV-1809,2022-06-19,17:56:00,S001,North,Delhi,Normal,Male,Clothing,89.5,8,35.8,751.8,E-wallet,716.0,5.0,35.8
INV-1810,2022-03-29,19:15:00,S004,West,Ahmedabad,Normal,Female,Clothing,355.63,2,35.56,746.82,Credit Card,711.26,5.0,35.56
INV-1811,2022-10-27,11:50:00,S006,West,Pune,Member,Male,Home Decor,262.72,3,39.41,827.57,Cash,788.16,5.0,39.41
INV-1812,2022-10-06,15:21:00,S005,South,Chennai,Normal,Female,Sports,277.43,2,27.74,582.6,Cash,554.86,5.0,27.74
INV-1813,2022-03-19,17:29:00,S009,West,Pune,Normal,Male,Groceries,330.61,1,16.53,347.14,E-wallet,330.61,5.0,16.53
INV-1814,2022-06-10,10:49:00,S001,North,Chandigarh,Normal,Female,Clothing,494.12,3,74.12,1556.48,Cash,1482.36,5.0,74.12
INV-1815,2022-04-02,10:25:00,S010,East,Patna,Normal,Female,Clothing,453.91,3,68.09,1429.82,Credit Card,1361.73,5.0,68.09
INV-1816,2022-12-24,17:57:00,S006,South,Hyderabad,Normal,Female,Groceries,435.66,8,174.26,3659.54,Cash,3485.28,5.0,174.26
INV-1817,2022-12-04,15:12:00,S001,East,Patna,Member,Male,Sports,320.81,6,96.24,2021.1,Cash,1924.86,5.0,96.24
INV-1818,2022-03-11,16:00:00,S008,North,Delhi,Normal,Male,Electronics,471.14,6,141.34,2968.18,E-wallet,2826.84,5.0,141.34
INV-1819,2022-02-27,10:15:00,S005,North,Chandigarh,Member,Female,Home Decor,175.99,5,44.0,923.95,Credit Card,879.95,5.0,44.0
INV-1820,2022-06-20,12:27:00,S005,North,Delhi,Normal,Female,Groceries,412.03,4,82.41,1730.53,E-wallet,1648.12,5.0,82.41
INV-1821,2022-10-01,10:36:00,S001,East,Kolkata,Normal,Female,Groceries,383.35,6,115.01,2415.11,Cash,2300.1,5.0,115.01
INV-1822,2022-04-07,11:30:00,S010,West,Mumbai,Normal,Female,Home Decor,445.87,2,44.59,936.33,E-wallet,891.74,5.0,44.59
INV-1823,2022-10-12,11:59:00,S009,West,Mumbai,Normal,Male,Home Decor,66.68,1,3.33,70.01,Credit Card,66.68,5.0,3.33
INV-1824,2022-11-17,20:18:00,S003,West,Mumbai,Normal,Male,Books,48.71,9,21.92,460.31,E-wallet,438.39,5.0,21.92
INV-1825,2022-10-03,17:38:00,S007,West,Mumbai,Member,Female,Books,345.58,1,17.28,362.86,E-wallet,345.58,5.0,17.28
INV-1826,2022-11-20,14:12:00,S004,East,Patna,Normal,Male,Books,468.89,6,140.67,2954.01,Credit Card,2813.34,5.0,140.67
INV-1827,2022-09-21,17:07:00,S002,West,Ahmedabad,Member,Male,Groceries,42.82,4,8.56,179.84,Cash,171.28,5.0,8.56
INV-1828,2022-06-17,13:47:00,S006,North,Lucknow,Normal,Male,Sports,476.31,7,166.71,3500.88,Cash,3334.17,5.0,166.71
INV-1829,2022-05-09,20:29:00,S009,West,Pune,Normal,Male,Clothing,94.18,5,23.55,494.45,E-wallet,470.9,5.0,23.55
INV-1830,2022-03-03,16:40:00,S010,West,Mumbai,Member,Male,Groceries,264.37,5,66.09,1387.94,Cash,1321.85,5.0,66.09
INV-1831,2022-09-10,11:03:00,S006,South,Bangalore,Member,Male,Groceries,36.9,8,14.76,309.96,E-wallet,295.2,5.0,14.76
INV-1832,2022-09-24,17:30:00,S006,West,Ahmedabad,Normal,Female,Sports,419.61,10,209.81,4405.91,E-wallet,4196.1,5.0,209.81
INV-1833,2022-07-28,09:17:00,S002,East,Bhubaneswar,Normal,Male,Sports,400.31,10,200.16,4203.26,E-wallet,4003.1,5.0,200.16
INV-1834,2022-07-29,15:57:00,S006,East,Bhubaneswar,Normal,Male,Sports,455.94,1,22.8,478.74,Credit Card,455.94,5.0,22.8
INV-1835,2022-03-27,21:06:00,S006,East,Kolkata,Normal,Male,Electronics,393.02,7,137.56,2888.7,Credit Card,2751.14,5.0,137.56
INV-1836,2022-06-12,19:03:00,S006,South,Bangalore,Member,Female,Groceries,110.81,2,11.08,232.7,Credit Card,221.62,5.0,11.08
INV-1837,2022-11-01,18:24:00,S004,East,Patna,Normal,Female,Home Decor,494.46,2,49.45,1038.37,E-wallet,988.92,5.0,49.45
INV-1838,2022-01-05,19:57:00,S002,North,Delhi,Member,Female,Groceries,440.69,5,110.17,2313.62,Cash,2203.45,5.0,110.17
INV-1839,2022-08-25,10:04:00,S005,East,Patna,Member,Male,Books,99.09,1,4.95,104.04,Credit Card,99.09,5.0,4.95
INV-1840,2022-09-28,14:04:00,S005,East,Bhubaneswar,Normal,Female,Electronics,20.4,6,6.12,128.52,Cash,122.4,5.0,6.12
INV-1841,2022-10-04,16:07:00,S007,South,Hyderabad,Member,Male,Groceries,246.56,1,12.33,258.89,E-wallet,246.56,5.0,12.33
INV-1842,2022-11-13,13:32:00,S001,North,Delhi,Member,Male,Home Decor,461.38,5,115.35,2422.25,Cash,2306.9,5.0,115.35
INV-1843,2022-10-16,15:48:00,S008,East,Kolkata,Normal,Male,Books,356.16,9,160.27,3365.71,Credit Card,3205.44,5.0,160.27
INV-1844,2022-08-11,15:59:00,S003,West,Ahmedabad,Normal,Male,Clothing,187.03,9,84.16,1767.43,Cash,1683.27,5.0,84.16
INV-1845,2022-12-09,10:23:00,S005,North,Chandigarh,Normal,Male,Electronics,335.18,1,16.76,351.94,Cash,335.18,5.0,16.76
INV-1846,2022-11-21,20:50:00,S007,West,Pune,Member,Male,Electronics,482.08,7,168.73,3543.29,Cash,3374.56,5.0,168.73
INV-1847,2022-02-07,21:54:00,S003,West,Ahmedabad,Member,Male,Clothing,143.75,10,71.88,1509.38,Credit Card,1437.5,5.0,71.88
INV-1848,2022-02-22,17:35:00,S009,East,Patna,Normal,Male,Sports,234.39,4,46.88,984.44,E-wallet,937.56,5.0,46.88
INV-1849,2022-01-10,20:52:00,S003,East,Patna,Member,Female,Groceries,369.79,7,129.43,2717.96,Credit Card,2588.53,5.0,129.43
INV-1850,2022-09-17,15:36:00,S007,West,Pune,Member,Male,Electronics,363.01,1,18.15,381.16,E-wallet,363.01,5.0,18.15
INV-1851,2022-08-20,16:17:00,S002,North,Delhi,Member,Female,Home Decor,65.13,3,9.77,205.16,Credit Card,195.39,5.0,9.77
INV-1852,2022-03-05,15:00:00,S008,East,Bhubaneswar,Normal,Female,Clothing,291.21,6,87.36,1834.62,E-wallet,1747.26,5.0,87.36
INV-1853,2022-07-14,09:54:00,S005,West,Pune,Member,Female,Home Decor,213.64,7,74.77,1570.25,Cash,1495.48,5.0,74.77
INV-1854,2022-10-29,09:49:00,S008,West,Mumbai,Normal,Female,Electronics,496.56,6,148.97,3128.33,Credit Card,2979.36,5.0,148.97
INV-1855,2022-01-05,16:16:00,S009,West,Mumbai,Member,Female,Groceries,324.71,1,16.24,340.95,Cash,324.71,5.0,16.24
INV-1856,2022-01-04,18:46:00,S003,West,Ahmedabad,Normal,Female,Books,46.34,3,6.95,145.97,Cash,139.02,5.0,6.95
INV-1857,2022-09-29,14:52:00,S003,East,Kolkata,Member,Female,Clothing,373.94,6,112.18,2355.82,E-wallet,2243.64,5.0,112.18
INV-1858,2022-02-01,20:20:00,S001,East,Kolkata,Normal,Female,Sports,281.65,7,98.58,2070.13,E-wallet,1971.55,5.0,98.58
INV-1859,2022-03-31,12:05:00,S006,South,Hyderabad,Member,Female,Groceries,406.09,3,60.91,1279.18,Cash,1218.27,5.0,60.91
INV-1860,2022-11-06,21:58:00,S007,North,Chandigarh,Member,Female,Home Decor,494.96,5,123.74,2598.54,E-wallet,2474.8,5.0,123.74
INV-1861,2022-12-20,13:12:00,S003,North,Chandigarh,Normal,Female,Sports,350.09,7,122.53,2573.16,Credit Card,2450.63,5.0,122.53
INV-1862,2022-12-27,19:41:00,S004,North,Lucknow,Member,Female,Electronics,337.2,7,118.02,2478.42,E-wallet,2360.4,5.0,118.02
INV-1863,2022-05-27,12:44:00,S010,South,Hyderabad,Member,Female,Clothing,460.87,10,230.44,4839.14,E-wallet,4608.7,5.0,230.44
INV-1864,2022-06-22,11:50:00,S007,South,Bangalore,Member,Female,Home Decor,11.93,6,3.58,75.16,Credit Card,71.58,5.0,3.58
INV-1865,2022-02-18,17:52:00,S007,East,Kolkata,Normal,Female,Clothing,227.85,5,56.96,1196.21,Credit Card,1139.25,5.0,56.96
INV-1866,2022-07-24,15:43:00,S002,East,Bhubaneswar,Member,Male,Books,317.16,4,63.43,1332.07,Credit Card,1268.64,5.0,63.43
INV-1867,2022-03-14,17:06:00,S004,East,Kolkata,Member,Male,Sports,64.32,5,16.08,337.68,E-wallet,321.6,5.0,16.08
INV-1868,2022-06-30,19:31:00,S005,South,Hyderabad,Member,Male,Home Decor,348.6,8,139.44,2928.24,E-wallet,2788.8,5.0,139.44
INV-1869,2022-01-05,12:28:00,S002,South,Hyderabad,Member,Female,Groceries,300.88,2,30.09,631.85,Credit Card,601.76,5.0,30.09
INV-1870,2022-10-11,21:09:00,S003,North,Lucknow,Normal,Male,Clothing,146.87,2,14.69,308.43,Cash,293.74,5.0,14.69
INV-1871,2022-09-18,16:01:00,S005,East,Bhubaneswar,Member,Female,Groceries,128.4,2,12.84,269.64,Cash,256.8,5.0,12.84
INV-1872,2022-09-02,11:43:00,S004,East,Bhubaneswar,Normal,Male,Electronics,363.58,7,127.25,2672.31,E-wallet,2545.06,5.0,127.25
INV-1873,2022-01-28,18:42:00,S004,West,Ahmedabad,Normal,Male,Clothing,450.97,7,157.84,3314.63,Credit Card,3156.79,5.0,157.84
INV-1874,2022-08-26,17:32:00,S003,South,Bangalore,Member,Female,Books,146.49,9,65.92,1384.33,Cash,1318.41,5.0,65.92
INV-1875,2022-05-03,17:17:00,S006,East,Patna,Normal,Female,Electronics,205.99,5,51.5,1081.45,Cash,1029.95,5.0,51.5
INV-1876,2022-11-25,21:48:00,S009,West,Pune,Normal,Male,Groceries,232.15,3,34.82,731.27,Credit Card,696.45,5.0,34.82
INV-1877,2022-12-15,09:13:00,S002,North,Chandigarh,Member,Male,Electronics,20.21,8,8.08,169.76,Credit Card,161.68,5.0,8.08
INV-1878,2022-06-04,18:31:00,S005,South,Chennai,Normal,Male,Home Decor,108.98,6,32.69,686.57,Cash,653.88,5.0,32.69
INV-1879,2022-12-12,18:59:00,S006,North,Chandigarh,Member,Female,Home Decor,214.19,3,32.13,674.7,Credit Card,642.57,5.0,32.13
INV-1880,2022-01-22,12:51:00,S006,East,Patna,Normal,Female,Clothing,303.32,10,151.66,3184.86,E-wallet,3033.2,5.0,151.66
INV-1881,2022-08-26,20:00:00,S008,North,Lucknow,Member,Male,Clothing,78.47,6,23.54,494.36,Credit Card,470.82,5.0,23.54
INV-1882,2022-08-29,21:21:00,S007,South,Chennai,Member,Female,Clothing,140.77,2,14.08,295.62,E-wallet,281.54,5.0,14.08
INV-1883,2022-11-09,21:20:00,S004,East,Bhubaneswar,Normal,Female,Electronics,403.7,1,20.19,423.89,Cash,403.7,5.0,20.19
INV-1884,2022-07-10,13:38:00,S004,South,Bangalore,Member,Male,Sports,215.44,7,75.4,1583.48,Credit Card,1508.08,5.0,75.4
INV-1885,2022-06-13,13:13:00,S003,East,Bhubaneswar,Normal,Male,Groceries,450.23,10,225.12,4727.42,E-wallet,4502.3,5.0,225.12
INV-1886,2022-06-18,17:55:00,S006,East,Patna,Normal,Female,Books,496.26,3,74.44,1563.22,Credit Card,1488.78,5.0,74.44
INV-1887,2022-08-19,15:41:00,S001,South,Bangalore,Member,Female,Clothing,33.97,6,10.19,214.01,E-wallet,203.82,5.0,10.19
INV-1888,2022-05-30,09:19:00,S005,North,Chandigarh,Normal,Female,Home Decor,496.03,1,24.8,520.83,Credit Card,496.03,5.0,24.8
INV-1889,2022-04-27,16:51:00,S008,East,Kolkata,Member,Male,Groceries,337.94,7,118.28,2483.86,Cash,2365.58,5.0,118.28
INV-1890,2022-06-11,13:28:00,S006,East,Patna,Normal,Female,Home Decor,431.53,4,86.31,1812.43,Cash,1726.12,5.0,86.31
INV-1891,2022-04-25,18:40:00,S008,East,Kolkata,Member,Male,Sports,496.81,4,99.36,2086.6,Cash,1987.24,5.0,99.36
INV-1892,2022-01-09,14:38:00,S007,South,Chennai,Normal,Male,Sports,488.03,6,146.41,3074.59,Credit Card,2928.18,5.0,146.41
INV-1893,2022-04-03,21:22:00,S001,North,Delhi,Member,Male,Clothing,174.44,5,43.61,915.81,E-wallet,872.2,5.0,43.61
INV-1894,2022-12-30,09:16:00,S008,East,Bhubaneswar,Member,Female,Books,107.35,2,10.73,225.43,Cash,214.7,5.0,10.73
INV-1895,2022-05-21,17:41:00,S009,South,Bangalore,Normal,Male,Clothing,329.16,3,49.37,1036.85,E-wallet,987.48,5.0,49.37
INV-1896,2022-04-14,19:13:00,S010,East,Kolkata,Member,Male,Sports,172.95,9,77.83,1634.38,Credit Card,1556.55,5.0,77.83
INV-1897,2022-07-17,10:14:00,S004,North,Delhi,Normal,Male,Sports,26.98,1,1.35,28.33,Cash,26.98,5.0,1.35
INV-1898,2022-08-11,15:47:00,S008,West,Ahmedabad,Member,Male,Electronics,408.18,6,122.45,2571.53,E-wallet,2449.08,5.0,122.45
INV-1899,2022-04-14,11:38:00,S007,East,Kolkata,Member,Male,Electronics,105.17,4,21.03,441.71,Cash,420.68,5.0,21.03
INV-1900,2022-03-13,19:13:00,S004,West,Pune,Normal,Female,Home Decor,273.9,10,136.95,2875.95,Cash,2739.0,5.0,136.95
INV-1901,2022-07-01,13:24:00,S010,West,Ahmedabad,Normal,Male,Books,202.26,4,40.45,849.49,E-wallet,809.04,5.0,40.45
INV-1902,2022-03-20,16:41:00,S008,West,Pune,Member,Male,Books,347.11,4,69.42,1457.86,Cash,1388.44,5.0,69.42
INV-1903,2022-12-11,09:19:00,S002,East,Bhubaneswar,Normal,Male,Books,225.13,8,90.05,1891.09,E-wallet,1801.04,5.0,90.05
INV-1904,2022-09-10,11:26:00,S002,East,Bhubaneswar,Normal,Female,Clothing,233.16,1,11.66,244.82,E-wallet,233.16,5.0,11.66
INV-1905,2022-10-21,12:12:00,S005,South,Chennai,Member,Male,Electronics,206.73,7,72.36,1519.47,Cash,1447.11,5.0,72.36
INV-1906,2022-09-22,09:11:00,S002,South,Hyderabad,Normal,Male,Electronics,113.02,9,50.86,1068.04,Cash,1017.18,5.0,50.86
INV-1907,2022-06-03,21:11:00,S001,West,Ahmedabad,Normal,Female,Home Decor,14.46,1,0.72,15.18,E-wallet,14.46,5.0,0.72
INV-1908,2022-01-25,13:04:00,S007,East,Patna,Normal,Male,Electronics,136.64,2,13.66,286.94,Credit Card,273.28,5.0,13.66
INV-1909,2022-09-19,09:46:00,S007,East,Kolkata,Normal,Female,Electronics,112.78,9,50.75,1065.77,Credit Card,1015.02,5.0,50.75
INV-1910,2022-03-06,20:02:00,S009,South,Chennai,Normal,Male,Electronics,280.66,6,84.2,1768.16,E-wallet,1683.96,5.0,84.2
INV-1911,2022-01-31,14:34:00,S007,South,Chennai,Member,Female,Electronics,474.39,3,71.16,1494.33,E-wallet,1423.17,5.0,71.16
INV-1912,2022-12-12,15:55:00,S004,West,Mumbai,Member,Male,Clothing,468.0,9,210.6,4422.6,E-wallet,4212.0,5.0,210.6
INV-1913,2022-02-05,17:13:00,S004,South,Chennai,Member,Male,Sports,495.59,8,198.24,4162.96,Credit Card,3964.72,5.0,198.24
INV-1914,2022-04-08,13:42:00,S010,West,Mumbai,Normal,Male,Books,345.75,7,121.01,2541.26,Credit Card,2420.25,5.0,121.01
INV-1915,2022-03-05,15:13:00,S005,East,Patna,Normal,Male,Sports,44.97,6,13.49,283.31,E-wallet,269.82,5.0,13.49
INV-1916,2022-09-02,14:38:00,S003,South,Bangalore,Normal,Male,Books,410.94,4,82.19,1725.95,Cash,1643.76,5.0,82.19
INV-1917,2022-05-04,10:25:00,S009,South,Bangalore,Member,Female,Sports,350.13,9,157.56,3308.73,E-wallet,3151.17,5.0,157.56
INV-1918,2022-10-16,21:47:00,S007,South,Chennai,Member,Female,Clothing,365.93,7,128.08,2689.59,Credit Card,2561.51,5.0,128.08
INV-1919,2022-01-15,15:26:00,S001,North,Lucknow,Normal,Female,Home Decor,85.36,10,42.68,896.28,Cash,853.6,5.0,42.68
INV-1920,2022-07-30,15:08:00,S005,North,Lucknow,Normal,Female,Groceries,71.57,4,14.31,300.59,Cash,286.28,5.0,14.31
INV-1921,2022-06-27,19:15:00,S004,East,Patna,Normal,Female,Sports,269.15,4,53.83,1130.43,Cash,1076.6,5.0,53.83
INV-1922,2022-04-28,09:48:00,S007,East,Bhubaneswar,Normal,Female,Books,253.96,6,76.19,1599.95,E-wallet,1523.76,5.0,76.19
INV-1923,2022-11-25,11:24:00,S004,East,Patna,Normal,Male,Books,252.04,3,37.81,793.93,Credit Card,756.12,5.0,37.81
INV-1924,2022-09-25,10:08:00,S004,South,Chennai,Normal,Male,Books,368.65,6,110.59,2322.49,E-wallet,2211.9,5.0,110.59
INV-1925,2022-03-23,09:37:00,S007,North,Lucknow,Normal,Male,Clothing,416.07,8,166.43,3494.99,Credit Card,3328.56,5.0,166.43
INV-1926,2022-10-28,10:16:00,S004,East,Bhubaneswar,Normal,Female,Home Decor,406.24,3,60.94,1279.66,Credit Card,1218.72,5.0,60.94
INV-1927,2022-11-02,21:05:00,S003,North,Chandigarh,Member,Male,Home Decor,482.61,3,72.39,1520.22,Cash,1447.83,5.0,72.39
INV-1928,2022-12-04,15:49:00,S004,South,Bangalore,Member,Female,Electronics,405.91,6,121.77,2557.23,Credit Card,2435.46,5.0,121.77
INV-1929,2022-12-28,09:21:00,S003,East,Bhubaneswar,Member,Male,Sports,226.82,5,56.7,1190.8,Credit Card,1134.1,5.0,56.7
INV-1930,2022-02-03,15:16:00,S009,North,Delhi,Normal,Male,Clothing,339.63,7,118.87,2496.28,Cash,2377.41,5.0,118.87
INV-1931,2022-11-30,12:51:00,S006,South,Hyderabad,Member,Female,Electronics,279.23,1,13.96,293.19,Credit Card,279.23,5.0,13.96
INV-1932,2022-10-07,14:33:00,S008,West,Mumbai,Normal,Female,Groceries,444.38,6,133.31,2799.59,E-wallet,2666.28,5.0,133.31
INV-1933,2022-07-18,21:11:00,S003,North,Delhi,Normal,Male,Books,275.45,1,13.77,289.22,E-wallet,275.45,5.0,13.77
INV-1934,2022-11-18,17:05:00,S009,West,Mumbai,Normal,Male,Electronics,299.16,5,74.79,1570.59,Credit Card,1495.8,5.0,74.79
INV-1935,2022-04-15,15:34:00,S003,South,Bangalore,Member,Male,Electronics,251.62,3,37.74,792.6,E-wallet,754.86,5.0,37.74
INV-1936,2022-12-28,13:27:00,S006,East,Patna,Normal,Female,Home Decor,115.28,1,5.76,121.04,E-wallet,115.28,5.0,5.76
INV-1937,2022-02-07,11:13:00,S009,West,Pune,Member,Male,Home Decor,374.66,8,149.86,3147.14,E-wallet,2997.28,5.0,149.86
INV-1938,2022-05-18,18:44:00,S008,North,Chandigarh,Normal,Female,Sports,279.49,8,111.8,2347.72,Credit Card,2235.92,5.0,111.8
INV-1939,2022-07-20,20:43:00,S009,West,Ahmedabad,Member,Female,Groceries,291.42,4,58.28,1223.96,Cash,1165.68,5.0,58.28
INV-1940,2022-03-22,19:10:00,S001,North,Chandigarh,Normal,Female,Home Decor,317.61,8,127.04,2667.92,Credit Card,2540.88,5.0,127.04
